time,1,smooth
2022-01-01 11:53:34,112.98,92.10430000000001
2022-01-01 11:53:35,112.98,92.10346666666668
2022-01-01 11:53:36,112.88,92.10256666666668
2022-01-01 11:53:37,112.66,92.10163333333333
2022-01-01 11:53:38,112.18,92.10073333333332
2022-01-01 11:53:39,111.32,92.10006666666666
2022-01-01 11:53:40,109.83,92.09973333333333
2022-01-01 11:53:41,107.5,92.1
2022-01-01 11:53:42,104.58,92.10123333333333
2022-01-01 11:53:43,102.17,92.10286666666667
2022-01-01 11:53:44,101.56,92.10336666666667
2022-01-01 11:53:45,102.78,92.10143333333333
2022-01-01 11:53:46,104.61,92.09743333333333
2022-01-01 11:53:47,105.66,92.09296666666667
2022-01-01 11:53:48,105.27,92.08953333333334
2022-01-01 11:53:49,103.86,92.0878
2022-01-01 11:53:50,102.25,92.08713333333333
2022-01-01 11:53:51,101.17,92.08643333333333
2022-01-01 11:53:52,100.89,92.08503333333333
2022-01-01 11:53:53,101.2,92.08273333333334
2022-01-01 11:53:54,101.7,92.07986666666666
2022-01-01 11:53:55,101.92,92.07696666666666
2022-01-01 11:53:56,101.73,92.07463333333334
2022-01-01 11:53:57,101.28,92.0731
2022-01-01 11:53:58,100.89,92.07206666666667
2022-01-01 11:53:59,100.68,92.07119999999999
2022-01-01 11:54:00,100.58,92.07043333333333
2022-01-01 11:54:01,100.4,92.06983333333334
2022-01-01 11:54:02,100.06,92.06953333333334
2022-01-01 11:54:03,99.52,92.06956666666667
2022-01-01 11:54:04,98.87,92.0698
2022-01-01 11:54:05,98.2,92.07006666666666
2022-01-01 11:54:06,97.6,92.07036666666667
2022-01-01 11:54:07,97.05,92.07056666666666
2022-01-01 11:54:08,96.56,92.07066666666667
2022-01-01 11:54:09,96.07,92.07076666666667
2022-01-01 11:54:10,95.59,92.07086666666667
2022-01-01 11:54:11,95.13,92.0709
2022-01-01 11:54:12,94.68,92.07093333333334
2022-01-01 11:54:13,94.28,92.07093333333333
2022-01-01 11:54:14,93.92,92.0709
2022-01-01 11:54:15,93.61,92.07086666666666
2022-01-01 11:54:16,93.33,92.07079999999999
2022-01-01 11:54:17,93.07,92.07076666666667
2022-01-01 11:54:18,92.82,92.07066666666667
2022-01-01 11:54:19,92.57,92.07063333333333
2022-01-01 11:54:20,92.31,92.0706
2022-01-01 11:54:21,92.05,92.0706
2022-01-01 11:54:22,91.76,92.0707
2022-01-01 11:54:23,91.48,92.07096666666666
2022-01-01 11:54:24,91.17,92.07126666666667
2022-01-01 11:54:25,90.87,92.0716
2022-01-01 11:54:26,90.56,92.07206666666666
2022-01-01 11:54:27,90.21,92.07253333333333
2022-01-01 11:54:28,89.87,92.07303333333333
2022-01-01 11:54:29,89.51,92.07353333333334
2022-01-01 11:54:30,89.16,92.07406666666667
2022-01-01 11:54:31,88.8,92.07456666666667
2022-01-01 11:54:32,88.43,92.07506666666667
2022-01-01 11:54:33,88.07,92.07556666666667
2022-01-01 11:54:34,87.71,92.07606666666666
2022-01-01 11:54:35,87.34,92.07656666666666
2022-01-01 11:54:36,86.97,92.07709999999999
2022-01-01 11:54:37,86.63,92.07759999999999
2022-01-01 11:54:38,86.28,92.0781
2022-01-01 11:54:39,85.95,92.07849999999999
2022-01-01 11:54:40,85.63,92.07886666666667
2022-01-01 11:54:41,85.31,92.07916666666667
2022-01-01 11:54:42,84.99,92.07943333333334
2022-01-01 11:54:43,84.69,92.07966666666667
2022-01-01 11:54:44,84.39,92.07993333333333
2022-01-01 11:54:45,84.09,92.08013333333334
2022-01-01 11:54:46,83.81,92.0803
2022-01-01 11:54:47,83.53,92.0804
2022-01-01 11:54:48,83.26,92.08053333333334
2022-01-01 11:54:49,82.98,92.08063333333332
2022-01-01 11:54:50,82.71,92.08076666666666
2022-01-01 11:54:51,82.43,92.0809
2022-01-01 11:54:52,82.14,92.08109999999999
2022-01-01 11:54:53,81.86,92.08136666666667
2022-01-01 11:54:54,81.58,92.08163333333334
2022-01-01 11:54:55,81.31,92.08183333333334
2022-01-01 11:54:56,81.03,92.08203333333334
2022-01-01 11:54:57,80.74,92.08226666666667
2022-01-01 11:54:58,80.46,92.0825
2022-01-01 11:54:59,80.18,92.0828
2022-01-01 11:55:00,79.91,92.08316666666666
2022-01-01 11:55:01,79.63,92.08353333333334
2022-01-01 11:55:02,79.34,92.0839
2022-01-01 11:55:03,79.06,92.0843
2022-01-01 11:55:04,78.78,92.0847
2022-01-01 11:55:05,78.52,92.08506666666666
2022-01-01 11:55:06,78.27,92.08546666666666
2022-01-01 11:55:07,78.02,92.08583333333333
2022-01-01 11:55:08,77.76,92.08623333333333
2022-01-01 11:55:09,77.53,92.08663333333334
2022-01-01 11:55:10,77.27,92.08703333333332
2022-01-01 11:55:11,77.02,92.08743333333334
2022-01-01 11:55:12,76.8,92.08783333333332
2022-01-01 11:55:13,76.59,92.08820000000001
2022-01-01 11:55:14,76.39,92.0886
2022-01-01 11:55:15,76.25,92.08896666666666
2022-01-01 11:55:16,76.11,92.08930000000001
2022-01-01 11:55:17,75.98,92.08966666666666
2022-01-01 11:55:18,75.77,92.09006666666667
2022-01-01 11:55:19,75.49,92.09063333333333
2022-01-01 11:55:20,75.16,92.09123333333334
2022-01-01 11:55:21,74.83,92.09183333333333
2022-01-01 11:55:22,74.55,92.0923
2022-01-01 11:55:23,74.34,92.0925
2022-01-01 11:55:24,74.16,92.09253333333334
2022-01-01 11:55:25,73.98,92.09243333333333
2022-01-01 11:55:26,73.71,92.09236666666666
2022-01-01 11:55:27,73.28,92.09236666666666
2022-01-01 11:55:28,72.76,92.09246666666667
2022-01-01 11:55:29,72.36,92.09226666666667
2022-01-01 11:55:30,72.25,92.09143333333333
2022-01-01 11:55:31,72.76,92.0896
2022-01-01 11:55:32,74.64,92.0857
2022-01-01 11:55:33,78.75,92.0781
2022-01-01 11:55:34,84.84,92.06643333333332
2022-01-01 11:55:35,91.27,92.05316666666667
2022-01-01 11:55:36,96.14,92.04193333333333
2022-01-01 11:55:37,98.51,92.03506666666667
2022-01-01 11:55:38,98.82,92.03256666666667
2022-01-01 11:55:39,98.32,92.03246666666666
2022-01-01 11:55:40,98.24,92.03246666666666
2022-01-01 11:55:41,99.15,92.03103333333334
2022-01-01 11:55:42,100.89,92.02799999999999
2022-01-01 11:55:43,102.84,92.0242
2022-01-01 11:55:44,104.36,92.02086666666666
2022-01-01 11:55:45,105.08,92.01873333333333
2022-01-01 11:55:46,105.05,92.01793333333332
2022-01-01 11:55:47,104.61,92.018
2022-01-01 11:55:48,104.26,92.01816666666667
2022-01-01 11:55:49,104.26,92.01786666666666
2022-01-01 11:55:50,104.66,92.01703333333333
2022-01-01 11:55:51,105.27,92.01573333333334
2022-01-01 11:55:52,105.88,92.01423333333334
2022-01-01 11:55:53,106.31,92.01286666666667
2022-01-01 11:55:54,106.57,92.01163333333334
2022-01-01 11:55:55,106.77,92.01033333333334
2022-01-01 11:55:56,107.12,92.00873333333332
2022-01-01 11:55:57,107.76,92.0067
2022-01-01 11:55:58,108.68,92.00423333333333
2022-01-01 11:55:59,109.74,92.0014
2022-01-01 11:56:00,110.8,91.99860000000001
2022-01-01 11:56:01,111.7,91.99613333333333
2022-01-01 11:56:02,112.33,91.9941
2022-01-01 11:56:03,112.69,91.99260000000001
2022-01-01 11:56:04,112.82,91.99153333333334
2022-01-01 11:56:05,112.82,91.99076666666666
2022-01-01 11:56:06,112.7,91.9901
2022-01-01 11:56:07,112.48,91.98956666666668
2022-01-01 11:56:08,112.08,91.98916666666666
2022-01-01 11:56:09,111.38,91.98916666666666
2022-01-01 11:56:10,110.15,91.98983333333334
2022-01-01 11:56:11,108.19,91.99166666666666
2022-01-01 11:56:12,105.39,91.99486666666667
2022-01-01 11:56:13,102.5,91.99860000000001
2022-01-01 11:56:14,100.89,92.0009
2022-01-01 11:56:15,101.31,92.00006666666665
2022-01-01 11:56:16,103.02,91.99676666666666
2022-01-01 11:56:17,104.54,91.99326666666667
2022-01-01 11:56:18,104.84,91.99156666666666
2022-01-01 11:56:19,103.83,91.99226666666667
2022-01-01 11:56:20,102.22,91.99423333333333
2022-01-01 11:56:21,100.86,91.99616666666667
2022-01-01 11:56:22,100.22,91.99703333333333
2022-01-01 11:56:23,100.33,91.99653333333333
2022-01-01 11:56:24,100.83,91.99526666666667
2022-01-01 11:56:25,101.28,91.9939
2022-01-01 11:56:26,101.37,91.99316666666667
2022-01-01 11:56:27,101.12,91.99306666666668
2022-01-01 11:56:28,100.77,91.99329999999999
2022-01-01 11:56:29,100.59,91.99329999999999
2022-01-01 11:56:30,100.53,91.993
2022-01-01 11:56:31,100.46,91.99253333333334
2022-01-01 11:56:32,100.22,91.9923
2022-01-01 11:56:33,99.76,91.99233333333332
2022-01-01 11:56:34,99.13,91.9927
2022-01-01 11:56:35,98.45,91.99323333333332
2022-01-01 11:56:36,97.79,91.99380000000001
2022-01-01 11:56:37,97.21,91.99430000000001
2022-01-01 11:56:38,96.71,91.99473333333334
2022-01-01 11:56:39,96.22,91.99516666666666
2022-01-01 11:56:40,95.72,91.99566666666666
2022-01-01 11:56:41,95.26,91.99616666666667
2022-01-01 11:56:42,94.8,91.99656666666667
2022-01-01 11:56:43,94.37,91.99693333333335
2022-01-01 11:56:44,94.0,91.99723333333333
2022-01-01 11:56:45,93.68,91.9975
2022-01-01 11:56:46,93.42,91.99770000000001
2022-01-01 11:56:47,93.15,91.99783333333333
2022-01-01 11:56:48,92.91,91.99793333333332
2022-01-01 11:56:49,92.66,91.99799999999999
2022-01-01 11:56:50,92.4,91.99803333333334
2022-01-01 11:56:51,92.15,91.99803333333334
2022-01-01 11:56:52,91.9,91.99803333333334
2022-01-01 11:56:53,91.63,91.99803333333334
2022-01-01 11:56:54,91.36,91.99806666666667
2022-01-01 11:56:55,91.08,91.99816666666666
2022-01-01 11:56:56,90.77,91.9982
2022-01-01 11:56:57,90.44,91.99823333333333
2022-01-01 11:56:58,90.08,91.99829999999999
2022-01-01 11:56:59,89.72,91.99836666666667
2022-01-01 11:57:00,89.35,91.99843333333332
2022-01-01 11:57:01,88.98,91.99846666666666
2022-01-01 11:57:02,88.61,91.99849999999999
2022-01-01 11:57:03,88.23,91.99853333333333
2022-01-01 11:57:04,87.86,91.99856666666666
2022-01-01 11:57:05,87.49,91.99856666666666
2022-01-01 11:57:06,87.1,91.99856666666666
2022-01-01 11:57:07,86.73,91.99856666666666
2022-01-01 11:57:08,86.36,91.9985
2022-01-01 11:57:09,86.01,91.9984
2022-01-01 11:57:10,85.67,91.99833333333333
2022-01-01 11:57:11,85.34,91.99823333333333
2022-01-01 11:57:12,85.03,91.99813333333333
2022-01-01 11:57:13,84.72,91.99806666666667
2022-01-01 11:57:14,84.41,91.99796666666667
2022-01-01 11:57:15,84.11,91.99783333333333
2022-01-01 11:57:16,83.81,91.99770000000001
2022-01-01 11:57:17,83.54,91.9975
2022-01-01 11:57:18,83.26,91.9973
2022-01-01 11:57:19,82.99,91.99706666666667
2022-01-01 11:57:20,82.72,91.99686666666668
2022-01-01 11:57:21,82.47,91.99666666666667
2022-01-01 11:57:22,82.22,91.99649999999998
2022-01-01 11:57:23,81.95,91.9964
2022-01-01 11:57:24,81.68,91.99633333333333
2022-01-01 11:57:25,81.41,91.99633333333334
2022-01-01 11:57:26,81.16,91.99626666666666
2022-01-01 11:57:27,80.89,91.99626666666667
2022-01-01 11:57:28,80.64,91.99633333333333
2022-01-01 11:57:29,80.39,91.99646666666666
2022-01-01 11:57:30,80.12,91.99666666666667
2022-01-01 11:57:31,79.85,91.99686666666666
2022-01-01 11:57:32,79.58,91.99709999999999
2022-01-01 11:57:33,79.31,91.99739999999998
2022-01-01 11:57:34,79.04,91.99773333333333
2022-01-01 11:57:35,78.78,91.99813333333334
2022-01-01 11:57:36,78.51,91.9985
2022-01-01 11:57:37,78.26,91.9988
2022-01-01 11:57:38,77.99,91.9991
2022-01-01 11:57:39,77.72,91.9994
2022-01-01 11:57:40,77.45,91.9996
2022-01-01 11:57:41,77.2,91.9998
2022-01-01 11:57:42,76.97,91.99993333333333
2022-01-01 11:57:43,76.77,92.00003333333333
2022-01-01 11:57:44,76.59,92.00013333333334
2022-01-01 11:57:45,76.42,92.0003
2022-01-01 11:57:46,76.28,92.0004
2022-01-01 11:57:47,76.11,92.00049999999999
2022-01-01 11:57:48,75.89,92.0005
2022-01-01 11:57:49,75.58,92.00049999999999
2022-01-01 11:57:50,75.22,92.00043333333333
2022-01-01 11:57:51,74.85,92.00026666666668
2022-01-01 11:57:52,74.53,92.00006666666667
2022-01-01 11:57:53,74.29,91.9998
2022-01-01 11:57:54,74.09,91.99953333333333
2022-01-01 11:57:55,73.86,91.99933333333333
2022-01-01 11:57:56,73.53,91.99903333333333
2022-01-01 11:57:57,73.07,91.9987
2022-01-01 11:57:58,72.49,91.99829999999999
2022-01-01 11:57:59,72.02,91.9979
2022-01-01 11:58:00,71.82,91.9975
2022-01-01 11:58:01,72.22,91.9972
2022-01-01 11:58:02,73.95,91.9971
2022-01-01 11:58:03,77.87,91.99739999999998
2022-01-01 11:58:04,83.81,91.99810000000001
2022-01-01 11:58:05,90.18,91.99903333333333
2022-01-01 11:58:06,95.08,91.99993333333335
2022-01-01 11:58:07,97.57,92.00056666666666
2022-01-01 11:58:08,98.02,92.00110000000001
2022-01-01 11:58:09,97.65,92.00170000000001
2022-01-01 11:58:10,97.66,92.00263333333334
2022-01-01 11:58:11,98.66,92.00406666666666
2022-01-01 11:58:12,100.5,92.00613333333334
2022-01-01 11:58:13,102.57,92.00866666666666
2022-01-01 11:58:14,104.18,92.01156666666665
2022-01-01 11:58:15,104.96,92.01456666666668
2022-01-01 11:58:16,104.96,92.0175
2022-01-01 11:58:17,104.56,92.02043333333334
2022-01-01 11:58:18,104.23,92.02353333333333
2022-01-01 11:58:19,104.29,92.02680000000001
2022-01-01 11:58:20,104.72,92.0303
2022-01-01 11:58:21,105.34,92.03396666666666
2022-01-01 11:58:22,105.93,92.03769999999999
2022-01-01 11:58:23,106.28,92.04126666666667
2022-01-01 11:58:24,106.46,92.04466666666667
2022-01-01 11:58:25,106.61,92.04773333333333
2022-01-01 11:58:26,106.94,92.05063333333332
2022-01-01 11:58:27,107.58,92.0534
2022-01-01 11:58:28,108.52,92.05593333333333
2022-01-01 11:58:29,109.63,92.05816666666665
2022-01-01 11:58:30,110.71,92.0601
2022-01-01 11:58:31,111.58,92.06163333333333
2022-01-01 11:58:32,112.21,92.0627
2022-01-01 11:58:33,112.57,92.06333333333333
2022-01-01 11:58:34,112.75,92.06366666666668
2022-01-01 11:58:35,112.78,92.06383333333333
2022-01-01 11:58:36,112.72,92.06383333333333
2022-01-01 11:58:37,112.54,92.0638
2022-01-01 11:58:38,112.18,92.06360000000001
2022-01-01 11:58:39,111.52,92.06323333333333
2022-01-01 11:58:40,110.38,92.06263333333334
2022-01-01 11:58:41,108.46,92.06166666666667
2022-01-01 11:58:42,105.7,92.05996666666667
2022-01-01 11:58:43,102.86,92.05776666666667
2022-01-01 11:58:44,101.31,92.05626666666666
2022-01-01 11:58:45,101.79,92.05653333333333
2022-01-01 11:58:46,103.56,92.05823333333333
2022-01-01 11:58:47,105.15,92.05993333333333
2022-01-01 11:58:48,105.48,92.06063333333333
2022-01-01 11:58:49,104.45,92.06003333333332
2022-01-01 11:58:50,102.83,92.05853333333334
2022-01-01 11:58:51,101.43,92.0566
2022-01-01 11:58:52,100.74,92.05446666666667
2022-01-01 11:58:53,100.82,92.05239999999999
2022-01-01 11:58:54,101.29,92.0504
2022-01-01 11:58:55,101.7,92.04846666666666
2022-01-01 11:58:56,101.7,92.04643333333334
2022-01-01 11:58:57,101.35,92.0443
2022-01-01 11:58:58,100.89,92.042
2022-01-01 11:58:59,100.59,92.03953333333334
2022-01-01 11:59:00,100.44,92.03666666666666
2022-01-01 11:59:01,100.33,92.0335
2022-01-01 11:59:02,100.07,92.03033333333333
2022-01-01 11:59:03,99.63,92.02736666666667
2022-01-01 11:59:04,99.03,92.02463333333333
2022-01-01 11:59:05,98.37,92.02193333333332
2022-01-01 11:59:06,97.75,92.01906666666666
2022-01-01 11:59:07,97.18,92.016
2022-01-01 11:59:08,96.69,92.01273333333333
2022-01-01 11:59:09,96.22,92.00923333333334
2022-01-01 11:59:10,95.74,92.00563333333334
2022-01-01 11:59:11,95.25,92.00206666666668
2022-01-01 11:59:12,94.79,91.99849999999999
2022-01-01 11:59:13,94.37,91.99506666666667
2022-01-01 11:59:14,94.0,91.9918
2022-01-01 11:59:15,93.67,91.98866666666667
2022-01-01 11:59:16,93.37,91.98566666666667
2022-01-01 11:59:17,93.1,91.98263333333333
2022-01-01 11:59:18,92.84,91.9797
2022-01-01 11:59:19,92.58,91.97676666666668
2022-01-01 11:59:20,92.31,91.97383333333333
2022-01-01 11:59:21,92.05,91.9709
2022-01-01 11:59:22,91.76,91.96796666666668
2022-01-01 11:59:23,91.49,91.96496666666667
2022-01-01 11:59:24,91.2,91.96209999999999
2022-01-01 11:59:25,90.88,91.95933333333333
2022-01-01 11:59:26,90.57,91.95670000000001
2022-01-01 11:59:27,90.23,91.9543
2022-01-01 11:59:28,89.89,91.9521
2022-01-01 11:59:29,89.53,91.95016666666666
2022-01-01 11:59:30,89.17,91.94833333333334
2022-01-01 11:59:31,88.81,91.94663333333334
2022-01-01 11:59:32,88.44,91.94503333333334
2022-01-01 11:59:33,88.08,91.94346666666667
2022-01-01 11:59:34,87.71,91.94203333333334
2022-01-01 11:59:35,87.34,91.94063333333332
2022-01-01 11:59:36,86.97,91.9393
2022-01-01 11:59:37,86.61,91.93806666666666
2022-01-01 11:59:38,86.25,91.93693333333334
2022-01-01 11:59:39,85.93,91.93583333333333
2022-01-01 11:59:40,85.6,91.93476666666666
2022-01-01 11:59:41,85.28,91.93373333333334
2022-01-01 11:59:42,84.97,91.9327
2022-01-01 11:59:43,84.66,91.93166666666667
2022-01-01 11:59:44,84.35,91.93066666666665
2022-01-01 11:59:45,84.05,91.9297
2022-01-01 11:59:46,83.75,91.92876666666666
2022-01-01 11:59:47,83.47,91.92786666666667
2022-01-01 11:59:48,83.19,91.92693333333334
2022-01-01 11:59:49,82.92,91.92603333333334
2022-01-01 11:59:50,82.65,91.9251
2022-01-01 11:59:51,82.38,91.92423333333333
2022-01-01 11:59:52,82.11,91.92333333333333
2022-01-01 11:59:53,81.84,91.92236666666666
2022-01-01 11:59:54,81.58,91.92143333333334
2022-01-01 11:59:55,81.29,91.92053333333334
2022-01-01 11:59:56,81.03,91.91963333333334
2022-01-01 11:59:57,80.76,91.9187
2022-01-01 11:59:58,80.5,91.91776666666668
2022-01-01 11:59:59,80.24,91.91683333333333
2022-01-01 12:00:00,79.97,91.91583333333334
2022-01-01 12:00:01,79.7,91.91486666666667
2022-01-01 12:00:02,79.43,91.91393333333333
2022-01-01 12:00:03,79.16,91.91303333333333
2022-01-01 12:00:04,78.9,91.91213333333333
2022-01-01 12:00:05,78.63,91.91126666666668
2022-01-01 12:00:06,78.36,91.9103
2022-01-01 12:00:07,78.11,91.90936666666666
2022-01-01 12:00:08,77.85,91.9084
2022-01-01 12:00:09,77.59,91.90743333333333
2022-01-01 12:00:10,77.33,91.90653333333334
2022-01-01 12:00:11,77.06,91.9057
2022-01-01 12:00:12,76.83,91.90486666666666
2022-01-01 12:00:13,76.62,91.90393333333333
2022-01-01 12:00:14,76.44,91.90293333333332
2022-01-01 12:00:15,76.28,91.90183333333334
2022-01-01 12:00:16,76.14,91.90066666666667
2022-01-01 12:00:17,75.98,91.89946666666667
2022-01-01 12:00:18,75.77,91.89836666666667
2022-01-01 12:00:19,75.47,91.8975
2022-01-01 12:00:20,75.11,91.89693333333332
2022-01-01 12:00:21,74.77,91.89653333333334
2022-01-01 12:00:22,74.47,91.89616666666666
2022-01-01 12:00:23,74.26,91.89573333333334
2022-01-01 12:00:24,74.1,91.89516666666667
2022-01-01 12:00:25,73.89,91.89456666666666
2022-01-01 12:00:26,73.61,91.89413333333333
2022-01-01 12:00:27,73.16,91.8941
2022-01-01 12:00:28,72.64,91.89466666666667
2022-01-01 12:00:29,72.24,91.89566666666666
2022-01-01 12:00:30,72.16,91.89653333333332
2022-01-01 12:00:31,72.73,91.89683333333333
2022-01-01 12:00:32,74.73,91.89576666666666
2022-01-01 12:00:33,78.96,91.89126666666667
2022-01-01 12:00:34,85.12,91.88113333333334
2022-01-01 12:00:35,91.54,91.86633333333334
2022-01-01 12:00:36,96.33,91.85136666666666
2022-01-01 12:00:37,98.67,91.84116666666667
2022-01-01 12:00:38,99.0,91.83773333333333
2022-01-01 12:00:39,98.6,91.8395
2022-01-01 12:00:40,98.67,91.84296666666667
2022-01-01 12:00:41,99.77,91.84496666666668
2022-01-01 12:00:42,101.65,91.8442
2022-01-01 12:00:43,103.71,91.84123333333334
2022-01-01 12:00:44,105.26,91.83776666666667
2022-01-01 12:00:45,105.96,91.83553333333333
2022-01-01 12:00:46,105.93,91.83543333333334
2022-01-01 12:00:47,105.54,91.83716666666666
2022-01-01 12:00:48,105.24,91.83966666666667
2022-01-01 12:00:49,105.31,91.8417
2022-01-01 12:00:50,105.76,91.84233333333333
2022-01-01 12:00:51,106.39,91.84153333333333
2022-01-01 12:00:52,106.95,91.83986666666667
2022-01-01 12:00:53,107.33,91.83796666666666
2022-01-01 12:00:54,107.49,91.8365
2022-01-01 12:00:55,107.64,91.83546666666666
2022-01-01 12:00:56,107.95,91.83456666666666
2022-01-01 12:00:57,108.52,91.83326666666667
2022-01-01 12:00:58,109.35,91.83123333333333
2022-01-01 12:00:59,110.32,91.82843333333334
2022-01-01 12:01:00,111.26,91.82516666666666
2022-01-01 12:01:01,112.02,91.82186666666666
2022-01-01 12:01:02,112.52,91.81906666666667
2022-01-01 12:01:03,112.79,91.81676666666667
2022-01-01 12:01:04,112.87,91.81506666666667
2022-01-01 12:01:05,112.82,91.8138
2022-01-01 12:01:06,112.69,91.8129
2022-01-01 12:01:07,112.42,91.8122
2022-01-01 12:01:08,111.97,91.8117
2022-01-01 12:01:09,111.2,91.81150000000001
2022-01-01 12:01:10,109.86,91.81186666666667
2022-01-01 12:01:11,107.68,91.81326666666666
2022-01-01 12:01:12,104.73,91.81646666666667
2022-01-01 12:01:13,102.05,91.82163333333334
2022-01-01 12:01:14,100.97,91.82653333333333
2022-01-01 12:01:15,101.82,91.82756666666667
2022-01-01 12:01:16,103.53,91.82333333333334
2022-01-01 12:01:17,104.75,91.81603333333334
2022-01-01 12:01:18,104.66,91.80930000000001
2022-01-01 12:01:19,103.38,91.80563333333333
2022-01-01 12:01:20,101.64,91.80513333333333
2022-01-01 12:01:21,100.22,91.80586666666666
2022-01-01 12:01:22,99.6,91.8057
2022-01-01 12:01:23,99.73,91.80356666666667
2022-01-01 12:01:24,100.25,91.79953333333333
2022-01-01 12:01:25,100.67,91.79466666666667
2022-01-01 12:01:26,100.73,91.7903
2022-01-01 12:01:27,100.43,91.7873
2022-01-01 12:01:28,100.03,91.78563333333334
2022-01-01 12:01:29,99.73,91.78453333333333
2022-01-01 12:01:30,99.58,91.78330000000001
2022-01-01 12:01:31,99.51,91.78196666666666
2022-01-01 12:01:32,99.33,91.78086666666667
2022-01-01 12:01:33,98.94,91.78046666666667
2022-01-01 12:01:34,98.32,91.7808
2022-01-01 12:01:35,97.59,91.78153333333334
2022-01-01 12:01:36,96.87,91.78233333333333
2022-01-01 12:01:37,96.23,91.78293333333332
2022-01-01 12:01:38,95.66,91.78323333333333
2022-01-01 12:01:39,95.14,91.7833
2022-01-01 12:01:40,94.65,91.78323333333333
2022-01-01 12:01:41,94.19,91.78316666666667
2022-01-01 12:01:42,93.77,91.78316666666667
2022-01-01 12:01:43,93.39,91.7831
2022-01-01 12:01:44,93.06,91.7829
2022-01-01 12:01:45,92.78,91.7825
2022-01-01 12:01:46,92.51,91.78196666666666
2022-01-01 12:01:47,92.27,91.78136666666667
2022-01-01 12:01:48,92.03,91.78076666666666
2022-01-01 12:01:49,91.78,91.78020000000001
2022-01-01 12:01:50,91.52,91.77966666666666
2022-01-01 12:01:51,91.27,91.77916666666667
2022-01-01 12:01:52,91.0,91.77866666666667
2022-01-01 12:01:53,90.77,91.77823333333333
2022-01-01 12:01:54,90.53,91.7778
2022-01-01 12:01:55,90.29,91.7775
2022-01-01 12:01:56,90.05,91.7774
2022-01-01 12:01:57,89.78,91.7774
2022-01-01 12:01:58,89.5,91.77753333333334
2022-01-01 12:01:59,89.17,91.77773333333333
2022-01-01 12:02:00,88.84,91.77796666666667
2022-01-01 12:02:01,88.5,91.77816666666666
2022-01-01 12:02:02,88.14,91.77833333333334
2022-01-01 12:02:03,87.8,91.77850000000001
2022-01-01 12:02:04,87.44,91.7786
2022-01-01 12:02:05,87.09,91.77876666666667
2022-01-01 12:02:06,86.73,91.77890000000001
2022-01-01 12:02:07,86.39,91.77903333333333
2022-01-01 12:02:08,86.03,91.77913333333332
2022-01-01 12:02:09,85.69,91.77923333333332
2022-01-01 12:02:10,85.36,91.77923333333332
2022-01-01 12:02:11,85.03,91.77913333333332
2022-01-01 12:02:12,84.72,91.77896666666668
2022-01-01 12:02:13,84.42,91.77873333333334
2022-01-01 12:02:14,84.12,91.77846666666667
2022-01-01 12:02:15,83.83,91.77826666666667
2022-01-01 12:02:16,83.54,91.7781
2022-01-01 12:02:17,83.26,91.77796666666667
2022-01-01 12:02:18,82.99,91.7778
2022-01-01 12:02:19,82.71,91.77763333333333
2022-01-01 12:02:20,82.46,91.77743333333333
2022-01-01 12:02:21,82.2,91.77723333333333
2022-01-01 12:02:22,81.93,91.7771
2022-01-01 12:02:23,81.67,91.77696666666667
2022-01-01 12:02:24,81.41,91.77683333333333
2022-01-01 12:02:25,81.14,91.77673333333334
2022-01-01 12:02:26,80.88,91.7767
2022-01-01 12:02:27,80.61,91.77663333333332
2022-01-01 12:02:28,80.36,91.77656666666667
2022-01-01 12:02:29,80.09,91.77653333333333
2022-01-01 12:02:30,79.83,91.77646666666666
2022-01-01 12:02:31,79.57,91.77640000000001
2022-01-01 12:02:32,79.31,91.77636666666666
2022-01-01 12:02:33,79.04,91.77636666666666
2022-01-01 12:02:34,78.78,91.77636666666666
2022-01-01 12:02:35,78.49,91.77636666666666
2022-01-01 12:02:36,78.23,91.77636666666666
2022-01-01 12:02:37,77.97,91.77636666666666
2022-01-01 12:02:38,77.7,91.77629999999999
2022-01-01 12:02:39,77.45,91.77626666666666
2022-01-01 12:02:40,77.2,91.77626666666666
2022-01-01 12:02:41,76.95,91.77623333333332
2022-01-01 12:02:42,76.69,91.77623333333332
2022-01-01 12:02:43,76.47,91.77616666666667
2022-01-01 12:02:44,76.26,91.77606666666667
2022-01-01 12:02:45,76.07,91.77586666666666
2022-01-01 12:02:46,75.92,91.77556666666668
2022-01-01 12:02:47,75.78,91.77516666666668
2022-01-01 12:02:48,75.63,91.7748
2022-01-01 12:02:49,75.41,91.77463333333334
2022-01-01 12:02:50,75.1,91.77483333333333
2022-01-01 12:02:51,74.74,91.7753
2022-01-01 12:02:52,74.4,91.77573333333332
2022-01-01 12:02:53,74.12,91.77603333333333
2022-01-01 12:02:54,73.91,91.77603333333333
2022-01-01 12:02:55,73.73,91.77583333333334
2022-01-01 12:02:56,73.52,91.77573333333333
2022-01-01 12:02:57,73.24,91.77593333333334
2022-01-01 12:02:58,72.79,91.7767
2022-01-01 12:02:59,72.28,91.77773333333334
2022-01-01 12:03:00,71.91,91.77843333333333
2022-01-01 12:03:01,71.9,91.778
2022-01-01 12:03:02,72.6,91.77533333333334
2022-01-01 12:03:03,74.83,91.76756666666667
2022-01-01 12:03:04,79.37,91.75173333333332
2022-01-01 12:03:05,85.69,91.72866666666665
2022-01-01 12:03:06,92.02,91.70423333333333
